 25:0 25:1 25:2 25:3 25:4 25:5 25:6 25:7 25:8 25:9 25:10 25:11 25:12 25:13 25:14 25:15 25:16 25:17 25:18 25:19 25:20 25:21 25:22 25:23 25:24 25:25 25:26 25:27 25:28 25:29 25:30 25:31 25:32 25:33 25:34 25:35 25:36 25:37 25:38 25:39 25:40 25:41 25:42 25:43 25:44 25:45 25:46 25:47 25:48 25:49 25:50 25:51 25:52 25:53 25:54 25:55 25:56 25:57 25:58 25:59 25:60 25:61 25:62 25:63 25:64 25:65 25:66 25:67 25:68 25:69 25:70 25:71 25:72 25:73 25:74 25:75 25:76 25:77
25:67 0.3392913346794211 0.7401025186216361 0.7095179098769625 0.5005762071348858 0.5695441842561 0.8298809915314929 0.757220326766402 0.6697113394976235 0.6343660967636818 0.717657900394172 0.6209154808843174 0.7108247302058932 0.6391017365980474 0.7821861777981315 0.8900911566866512 0.645384934381086 0.6165903332800682 0.6083589569121903 0.541655626854029 0.5649552682663911 0.53832174703374 0.6514803343131242 0.7812464743142987 0.7737694459628324 0.6984340318036019 0.7620862611171376 0.7793806005196985 0.8580414487187976 0.482937314253627 0.7732900748195722 0.714852323115739 0.7669337217771304 0.6650262044712962 0.7155088032202919 0.5931934052837184 0.7541304050138012 0.8130475278608947 0.7275081705027775 0.7122029583310269 0.6648367988780126 0.5632837370535048 0.7393895252598821 0.5154736416620773 0.7316857867863371 0.7075368297823363 0.7160386487968281 0.506343249550158 0.8368536052439912 0.7627038431263595 0.8006177850242082 0.6727686639392436 0.7581079967850417 0.7541297324529457 0.7171179246875483 0.7215891868643842 0.7942115307730038 0.5883517338066756 0.7026943434317535 0.7928715625180013 0.7039231843829589 0.6621447784875537 0.7944779182943786 0.7939091178381621 0.8247319602649622 0.4306431102364493 0.6758259948354631 0.2881980513394612 1.0 0.3777281776630611 0.7650964765592668 0.6512118496428102 0.7092411685588729 0.7201322869768458 0.8684173725088914 0.7157762796282501 0.7316857867863371 0.5378849742642032 0.5809399504090507
25:68 0.38266926758187053 0.5102547413316304 0.6316517793832178 0.8141251053743516 0.5913392890659201 0.47494235812991714 0.5046898598335222 0.4815486842890373 0.6097157206659218 0.484358993650374 0.6344459113470112 0.38329078590289406 0.5326192506927154 0.5173172179719729 0.3564285559836784 0.4768791082758535 0.5542786670048513 0.5529913744787792 0.7421620111747154 0.4861675100496874 0.6860667337420996 0.696119905902091 0.45370419690611463 0.5373275684529438 0.3336595400338922 0.3102924188934852 0.40196343284637653 0.4061741165435152 0.41366546433239815 0.48084470610470725 0.5090776618915732 0.47017747902453694 0.5247014524358807 0.38223933351750605 0.5324029703255303 0.5467442039734006 0.49966102637111637 0.46633172392757577 0.412752599284183 0.37294607716931744 0.4521311059756142 0.48884512641483496 0.554550173767631 0.4796506758901456 0.4552744380347443 0.5524660605803253 0.31803401613565835 0.4924008687748917 0.45789381644895366 0.46589504176656754 0.5326192506927154 0.33866678027826513 0.32030689938223106 0.5137739165353185 0.5424558513422689 0.5044802313956844 0.34185400096033025 0.4984600742901105 0.45789381644895366 0.5578794003701211 0.4164074380123947 0.42484176393381323 0.3892706755023244 0.49052761301774217 0.34714733092136846 0.45328770281426733 0.4041054453720147 0.3777281776630611 1.0 0.42662226554176347 0.5467461232304328 0.5114318207716875 0.5200475499045513 0.406972624941045 0.5422728912351752 0.4384528954881468 0.3206806811161774 0.5219992726083644
25:69 0.7199583834171572 0.5355496506675317 0.42592047757571566 0.375267129490555 0.4351598138270911 0.680004422341839 0.790198344966376 0.48790645792734455 0.519558800127912 0.8419688633100019 0.5205041430758209 0.847649805951513 0.618720579813345 0.8594785326038573 0.8349032677245729 0.4900605711206482 0.6820514334204948 0.7301503049062864 0.4166579261045137 0.3684173292281251 0.4986728688299951 0.6411210351125225 0.8558405471464716 0.6975140916356944 0.6028654349506588 0.7518360443593158 0.7981946900753633 0.7386497174451468 0.6608014972080408 0.5733574729818972 0.6318528317837366 0.7088971134417619 0.5630528993863799 0.731785944551902 0.6163334565423421 0.6887592569887667 0.8025721073988271 0.6704930775462595 0.685364281108962 0.6286450394704023 0.3902274873713196 0.8345192192338317 0.44347515993683606 0.618720579813345 0.42452452472434316 0.54846741967208 0.5982473405409432 0.7155088032202919 0.5528197037904261 0.6933855060547975 0.7675527688111162 0.6835578483803479 0.8821853275918906 0.550219784870451 0.6409732004413672 0.6232132043035781 0.627775229842707 0.6246563363966072 0.6208087641826855 0.5992358475561086 0.4848306433981667 0.5502165587570422 0.5466215944896424 0.7814203952884342 0.5391915619374157 0.5634399383141022 0.6269533788696121 0.7650964765592668 0.42662226554176347 1.0 0.5575180097293282 0.7412882648703331 0.6964106304947109 0.6556052639404548 0.7960113428858153 0.6931366743122306 0.6376178596099615 0.49760002236831957
25:70 0.3000655874296301 0.6318211745745301 0.7902981264519918 0.5697584944948085 0.7212146362981594 0.6227461363832357 0.6158884706209806 0.679094000512671 0.740211874429521 0.6790113731692614 0.7566101579238972 0.6763956216216434 0.6953464419135915 0.5319957544702909 0.5919410070148347 0.6703495109314124 0.6008679968605336 0.6977242817254832 0.764457644025605 0.7703243901162262 0.6001655354390009 0.6518373412747354 0.56953836893347 0.6082260752771645 0.4846508809097791 0.4949454897309626 0.7280165794022516 0.6868500959693785 0.38184278754066453 0.5141416714637014 0.5519608384911387 0.5442971106631053 0.694943675584778 0.5232996902638024 0.6950743066601252 0.6263761516597535 0.5755559377885044 0.5521671411910214 0.5275769801969931 0.4495347578931573 0.5624522398759337 0.6196857086616152 0.7517187661399796 0.807876915485643 0.8755581863868773 0.8394764213881847 0.5538109047195913 0.6265392175705706 0.6692652690071886 0.7167876201906687 0.6554162738718958 0.38170479269794416 0.5103874029627378 0.6763202049358319 0.5685736776794611 0.7063405755456903 0.43954157354428813 0.7767367587584397 0.7505834133239714 0.8140254947052772 0.5901156085388534 0.571711146298927 0.6075671912734791 0.6632032635625001 0.4640278587961388 0.5758232516443004 0.38820877777040497 0.6512118496428102 0.5467461232304328 0.5575180097293282 1.0 0.5773709454267633 0.557205737850953 0.5178444828538151 0.7310670586879435 0.7497966710613584 0.5578919522615663 0.5807056758695943
25:71 0.5918042385390478 0.7845305470904078 0.5528145351352496 0.4405567760666574 0.656858163590691 0.8625453490059498 0.5974034564078835 0.5623551433675155 0.5070493570242753 0.6322159338267305 0.47497175790997426 0.6666019369699883 0.7882455376578146 0.829110433899289 0.784498739670525 0.4904707136132387 0.7748480988586409 0.6485684249746231 0.5094870599424113 0.3590660251684407 0.43077096806603576 0.6231185929125208 0.752403981036983 0.7882455376578146 0.7857250003399 0.7119758278797543 0.7993905093600349 0.8130475278608947 0.7856848051179818 0.5717678819156549 0.8179654621970687 0.6138515410921501 0.7057661113974312 0.6624947530479837 0.597018077421552 0.8736903207081701 0.8736903207081701 0.577021309334448 0.7369108475468692 0.7941739006698418 0.40153421421579555 0.7962140641902966 0.4956710672200148 0.6730808300682048 0.5610698332606315 0.5656710388139427 0.5573777969257327 0.7737694459628324 0.5925560316433829 0.832561544685761 0.8179654621970687 0.7962605964056352 0.6961724337811518 0.6440498656812759 0.6197522510361189 0.6701287478929896 0.6743220671623459 0.5378486766682526 0.7678764691299349 0.4906502183472229 0.5925560316433829 0.4932117181195302 0.6860546450347362 0.6048530546172953 0.5991436077245231 0.6896021276098417 0.5354251506163044 0.7092411685588729 0.5114318207716875 0.7412882648703331 0.5773709454267633 1.0 0.8943468256153033 0.6914842326639117 0.6879836115411264 0.7473806414163402 0.5657309590854908 0.6917650337270997
25:72 0.5892406770590533 0.8404170152212513 0.5898147701509036 0.4346995662682918 0.6413920230227345 0.8362685682678627 0.5601758506948838 0.6858254592198714 0.4785545787892699 0.682776030992484 0.4470454986999271 0.6616451768728215 0.7076667127128157 0.8943468256153033 0.8129124756842255 0.594395936959657 0.6458437775345286 0.7043393909686785 0.5452409916897384 0.4288319140701693 0.4723135903346635 0.5866008537904157 0.7353539377021622 0.8736045908483602 0.7590175993991168 0.7237230052880415 0.7118151596662042 0.7389298397060354 0.8457606872698666 0.7232652124317108 0.8611592499881944 0.6668725542441418 0.6558531223460167 0.8137265691259761 0.5885494178725184 0.8943468256153033 0.8321201213144741 0.681132323317732 0.911489851318697 0.8796909623423567 0.40071091028824274 0.6543408524246821 0.47295724847331927 0.703518265759427 0.5836210939655612 0.5710390823772676 0.6174559427675193 0.6888030324281964 0.564657747351174 0.6995498736351088 0.7740418639670334 0.8060770582138841 0.5707797641400479 0.7349051502277849 0.6017698499730252 0.7087480806102722 0.7107338380516482 0.626341960617589 0.681132323317732 0.5220196691664145 0.6365250389050077 0.5102262815008949 0.6675575752272708 0.6489097158215853 0.7200616275800611 0.710733510612251 0.5011005023270145 0.7201322869768458 0.5200475499045513 0.6964106304947109 0.557205737850953 0.8943468256153033 1.0 0.6888086544149927 0.7430868850020713 0.703518265759427 0.5894725741822806 0.7182330479518207
25:73 0.3669206665910166 0.7395787708531786 0.7356473305082285 0.5134651758341484 0.5660212422729495 0.8133237294100544 0.7382915669726028 0.6490150347882436 0.6311908281108732 0.6401833919286938 0.5786106282579477 0.47884094551330314 0.6305644842908404 0.7235472581234229 0.7150145390550481 0.6108078786000404 0.7398767700789104 0.48445837721481544 0.4290422208282094 0.5646734074053863 0.5702487451366521 0.5154792682376163 0.8478002378121284 0.7556102835829341 0.6045406189940176 0.659098456289835 0.6433896944746449 0.7788250604755601 0.4721109074178176 0.8199890957341177 0.726753560669374 0.6916541622809674 0.6195055745888467 0.6707173607861919 0.6165903332800682 0.726753560669374 0.8229426370479077 0.7889371073135042 0.617825021826112 0.5989340110183932 0.6046562836162761 0.6747042654097966 0.5206463147683201 0.6369770893827427 0.6133842230181678 0.6504459622454039 0.30679275721389065 0.7957749573467309 0.8559749890873884 0.7592476489028214 0.6209455766529871 0.7318422393509247 0.6545519698485168 0.6289053746774399 0.8218755353657454 0.888704186636961 0.4221427786521223 0.5545514696690147 0.7965985795162338 0.6075230528908986 0.7199838574889376 0.8224105095728564 0.8425448623255212 0.6847121000539216 0.3356302625734485 0.7086040591521382 0.2209431117102143 0.8684173725088914 0.406972624941045 0.6556052639404548 0.5178444828538151 0.6914842326639117 0.6888086544149927 1.0 0.5763312536877571 0.672246417388205 0.3140021335537801 0.5475486647420977
25:74 0.6593816877040465 0.5637058330696465 0.6137437934557403 0.5746340607894028 0.6242729132089552 0.6502564287908558 0.8478347027977825 0.5896082794561525 0.7170328421220676 0.7656572230858013 0.5999971898851284 0.7674492407915816 0.5925560316433829 0.752341746821 0.7283934595803258 0.7534152934718439 0.6357076632589116 0.8461265692268922 0.6088866693449871 0.7424389035260686 0.5757852271285951 0.7020611799195249 0.792767843414869 0.7101760719824621 0.4817639688024388 0.6391067632674117 0.7390262705561985 0.7325361237347178 0.6929125326070772 0.7174522640388968 0.5992137697757837 0.8498550324799913 0.6958119783205975 0.7358671740772782 0.7610278587157128 0.7146145640707292 0.7035183338500614 0.7719754326728879 0.7358671740772782 0.624166675021669 0.5202790119505472 0.8263912507309366 0.6810067694961536 0.7168338101148628 0.6779241940158723 0.7361901593251466 0.6453835132835692 0.7342121081453645 0.6592888732379778 0.6567767118164181 0.7368070245120649 0.5226730953633317 0.6076382043744171 0.7446075977216718 0.7321292205165137 0.7231983950294706 0.5805137962129647 0.8956625123065903 0.7361808784994459 0.6451555678621114 0.6341001128937038 0.6353290279172055 0.6125175052682301 0.8433844919408107 0.6603534479921703 0.7962235313392948 0.5246636413734511 0.7157762796282501 0.5422728912351752 0.7960113428858153 0.7310670586879435 0.6879836115411264 0.7430868850020713 0.5763312536877571 1.0 0.7234915482472636 0.6254236003387679 0.830033859369895
25:75 0.43394279235536615 0.7176607168770861 0.6827483494690627 0.4597109847586703 0.46453622769791264 0.7548106225511537 0.5825042599890599 0.5059849207782529 0.6950716237442628 0.8068204904948484 0.5296548903780097 0.7401987992120078 0.7882455376578146 0.5950660281526629 0.7383823673635165 0.3661929351417588 0.6401833919286938 0.5656710388139427 0.47176910524453464 0.49338961878595533 0.2840158593289199 0.41984409424764224 0.8101174268641033 0.654505877231171 0.6540300495182113 0.6645656455839465 0.9442751414888986 0.9028260007707515 0.5707270606514778 0.47918383172736506 0.624785952691917 0.4932117181195302 0.4897592513908874 0.7544205168407246 0.714852323115739 0.6842258017704252 0.7585256131185605 0.5614865870255129 0.6712495876949113 0.6115515175009479 0.2805040304212022 0.7120467458373059 0.47748319943502104 0.9108402263822377 0.6929007259630866 0.6170674182335645 0.582437283405007 0.6727686639392436 0.612529246040585 0.778054401404592 0.6990857640400523 0.5486740888608604 0.669833443616814 0.5460299460144408 0.5204242749106281 0.784121411729861 0.3986677158903291 0.6200291423503516 0.8388923425422091 0.6551083959393478 0.5281978963635094 0.5268786454607265 0.5444856575591744 0.5998866558110207 0.590790445564765 0.6896021276098417 0.3550120692635253 0.7316857867863371 0.4384528954881468 0.6931366743122306 0.7497966710613584 0.7473806414163402 0.703518265759427 0.672246417388205 0.7234915482472636 1.0 0.5323183104464585 0.6371346468580797
25:76 0.6294846752134953 0.381961391570813 0.2862517315631652 0.1703664058783906 0.4923155395128427 0.5156119861269423 0.445893045910165 0.5221387241118223 0.4059932210344533 0.5072588239671842 0.28487048978327995 0.8818046484796864 0.4571398510086357 0.5573777969257327 0.6955154261904253 0.3659447320563494 0.5014459183909066 0.6861662394062099 0.4313326668124036 0.2976902788287087 0.34467986700223263 0.5060929298796524 0.4509802840116802 0.5239651482867004 0.5178333883238367 0.7784157367012355 0.7077347158013783 0.6072767686351028 0.6962784702939644 0.38648469563678595 0.5573777969257327 0.4558764900076855 0.5384954401091723 0.6474604893772161 0.5315766293213942 0.5657309590854908 0.3318424186122645 0.4657442967803565 0.7557294168170167 0.7445525629685896 0.20899528582253663 0.5441933192070123 0.27732226656763076 0.6409094185233135 0.42824145763695753 0.4103017818656488 0.9812179016874542 0.40540973046521306 0.28610508027714376 0.7105178322477015 0.7829131752392009 0.5533673449207547 0.6481245625125361 0.39564492070550744 0.35655740141554376 0.4033341465602124 0.9060895084372708 0.6417957878258577 0.4358044273631544 0.5891567562642713 0.38590464500115085 0.2918595214946501 0.48441416877193916 0.6189808571184935 0.8497432134996331 0.5568100090926303 0.6548383688658954 0.5378849742642032 0.3206806811161774 0.6376178596099615 0.5578919522615663 0.5657309590854908 0.5894725741822806 0.3140021335537801 0.6254236003387679 0.5323183104464585 1.0 0.35097392363463
25:77 0.45905400635611854 0.6272018492455307 0.6858711563305712 0.5877063013382008 0.6273892112243724 0.5601554653608244 0.6896104569739094 0.5564633388139334 0.6924237893705674 0.5775378611827853 0.5358280467862792 0.46849710826947644 0.6321682480518053 0.5874706587953344 0.5004314437684088 0.6846603047088138 0.6182735610747568 0.7249122857887262 0.532203087092524 0.7023591688302211 0.4783400580935649 0.5950753442761233 0.6461348838724711 0.565121864167099 0.5807676311473111 0.4399221275723664 0.5899538581984717 0.6915840164205798 0.6322211195831012 0.689708693267842 0.5924370576016089 0.7534696804609265 0.6344133887317674 0.582453535921756 0.7365917720862866 0.5998866558110207 0.6247186498423934 0.7321292205165137 0.5970834520516588 0.5827787921563311 0.57308659016013 0.7478437110027132 0.7390370102468604 0.5551890665545499 0.6909061382448122 0.6617439306731789 0.4012252236628544 0.6878333701151043 0.6193905454732263 0.5389759500351087 0.5477394683451381 0.5033026041810915 0.4047107516786302 0.699932533826705 0.6746719228175735 0.6603841056269347 0.3621408791964576 0.7048200060546467 0.7217453951835794 0.5046171523164862 0.6965275336607387 0.6428256144493975 0.609041339408507 0.6447948545049017 0.5240617348429585 0.8078540518903222 0.4289057699202113 0.5809399504090507 0.5219992726083644 0.49760002236831957 0.5807056758695943 0.6917650337270997 0.7182330479518207 0.5475486647420977 0.830033859369895 0.6371346468580797 0.35097392363463 1.0
